"","user_id","book_id","review_id","rating","review_text","date_added","date_updated","read_at","started_at","n_votes","n_comments","has_spoiler"
"1062913","18d3b8a3f6af98bce1a5325c093e7a1d",11387515,"0ceb362d1e6478209d90f3ae62bc685c",5,"Middle school is hard for all kids, but it is especially hard for August because is different. He purposefully doesn't tell the reader about his deformity, only saying that think of the worst thing that you can, and his face is worse, but his older sister does tell us, and no child should have to go through what this little boy does. While reading the book, you want to protect little Auggie, but you know that he is strong and kind enough that he will make everyone in the school fall in love with him. 
 I love that the story of August's first year of school is told from so many characters' point-of-view. It makes the reader feel closer to the events happening, and it also makes the reader love the characters even more. I couldn't put it down, and I believe it will be a book that I choose to read aloud to my class.","Tue May 08 19:50:33 -0700 2012","Tue May 08 19:59:32 -0700 2012","Tue May 08 00:00:00 -0700 2012","",0,0,""
"1063531","f8756b5544aeb3b858a01c7945b832f8",11387515,"56c0684295b7ee5f1b38cb54018661bf",5,"I heard loads of people raving about this book, and I wasn't sure to read it or now.....however i picked up the courage and decided to see what all the fuss is, 
 This is a lovely read, Auggie himself is endearing, funny, believable, and most importantly he is deeply loved, supported and accepted by his parents and his sister. It could be said this novel is an illustration of the maxim that it is ultimately 'what is on the inside that counts', writ large. But maybe Auggie wouldn't be who he is without being as he is. He has had to learn to deal with peoples' reactions to him, on seeing his face, from shock or fear, to acceptance and friendship from some, or unkindness and taunting from others. He is a kind-hearted boy, who is so happy seeing those he loves enjoy success. On seeing his sister Via receive applause he decides; 'I think there should be a rule that everyone in the world should get a standing ovation at least once in their lives. 
 The novel offers, through Auggie, a real insight into how it must feel to be considered 'different', and how a child might deal with this. At first when the narrator was no longer Auggie I wondered how well it would work, having gotten used to seeing things from his perspective and enjoying this, but I needn't have worried, as the other characters' sections all add to Auggie's story rather than detract from it. The story isn't just about how Auggie is different though, it's about all the things he experiences that are the same as anyone else of his age, such as not being sure he wants his mum to kiss him in front of everyone anymore, making new friends, getting used to middle school, and so on. 
 This novel is aimed at a children's and young adult audience but it wouldn't harm anyone of any age to read it and be reminded not to judge by appearances and to be a little kinder to others, and it will reward those who do read it with a moving, at times dark, but also uplifting read.","Sun Jan 05 11:14:46 -0800 2014","Fri Jan 31 06:57:30 -0800 2014","Sun Jan 19 00:00:00 -0800 2014","Sun Jan 05 00:00:00 -0800 2014",0,0,""
"1063983","ddbb1c325418a10153a11cda31ebe3fe",11387515,"7aa16dfbfa3e26408d00a4d61f758933",4,"I definitely loved more about this book than disliked but too much of it did not ring true enough for me to give it 5 stars. It did end too neat. I have taught school for years, and yes, students can humble me and surprise me with their depth of goodness, kindness, and thoughtfulness. Unfortunately, in my experience the mean kid does not decide to just change schools as Julian did in Wonder, leaving the rest of the students to see the errors of their ways and embrace difference. 
 Auggie is a wonder. And I do think the world is a kinder, more educated place because his story was told. I enjoyed this book and would recommend it to readers of all ages.","Mon Feb 17 07:07:35 -0800 2014","Sat Mar 08 12:36:35 -0800 2014","Sat Mar 08 12:36:35 -0800 2014","Mon Feb 17 00:00:00 -0800 2014",0,0,""
"1064544","019ca62097573abad69cc8f62a07b27a",11387515,"83185cda36f7cba80db0934abe48c983",5,"Wauw, ik denk dat dit oprecht een van de mooiste boeken is, die ik ooit gelezen heb.","Sun Jun 25 09:45:47 -0700 2017","Mon Jul 03 02:01:43 -0700 2017","Mon Jul 03 14:16:21 -0700 2017","Sun Jun 25 00:00:00 -0700 2017",8,0,""
"1064657","d0a06e6eaf78038ee859d427b41f77c9",11387515,"e56549bca2b9595ff72bbabf944c0c91",5,"This book made me sad-cry quite a few times, but more often I found myself happy-crying. This was the second book I have ever read that made me want to stand up and clap once I had finished it. 
 Though upsetting at times, this book was an absolute joy to read. 
 Another must-read for EVERYONE. 
 Five stars!! 
 Side note: 
 My only issue with this book was the Justin section, just because of how it was formatted. The exclusion of capitalization and quotes to indicate who was talking drove me nuts. 
 ***Potential Spoilers*** 
 My favorite lines: 
 ""When given the choice between being right or being kind, choose kind.""- Dr Wayne W. Dyer 
 ""You don't need your eyes to love, right? You just feel it inside you."" 
 ""I think there should be a rule that everyone in the world should get a standing ovation at least once in their lives."" 
 ""I didn't destroy a Death Star or anything like that, but I did just get through the fifth grade. And that's not easy, even if you're not me.""","Sun Aug 14 10:11:34 -0700 2016","Mon Feb 13 11:54:13 -0800 2017","Wed Aug 24 13:27:50 -0700 2016","Mon Aug 22 00:00:00 -0700 2016",1,0,"False"
"1065490","b74cfc82fc6e8722de28d8be5e84dc07",11387515,"07e2b28834dbf4101ae71a51eb6ecbac",5,"I am hating myself right now for hesitating to read it asap. If I had known Wonder is too special, I would have read it the soonest. My eyes are wet with tears MOST OF THE TIME. yes you've read it right, most of the time, all caps. And my heart aches whenever Auggie feels hurt. I couldn't help it okay. It was just too moving. Auggie is an inspiration. The story is encouraging and uplifting. And maybe I am now entitled to become Auggie's sister because God knows how proud I am of him. And right now, I also want to hug him and say ""You really are a wonder, Auggie. You are a wonder.""","Sun Sep 07 04:32:39 -0700 2014","Tue Jul 18 00:47:30 -0700 2017","Tue Jul 18 08:04:58 -0700 2017","Mon Jul 17 00:51:00 -0700 2017",2,0,""
"1065719","0f332313b295c6c782aa0e43b1e80d00",11387515,"1515346b2695039bf1d704f195676eb4",5,"I started reading this book late yesterday and couldn't put it down. Auggie is an amazing character - aware, strong, loyal, and smart. Although this is a YA novel and different from what I usually read, I'm glad I picked it up. Palacio tells a good story, and writes realistically about life in the 5th grade. At times Auggie seems a little too mature for age 10, but then he's faced more tough experiences than most adults. Highly recommended.","Sat May 17 03:44:27 -0700 2014","Sat May 17 03:48:12 -0700 2014","Sat May 17 03:48:12 -0700 2014","Sat May 17 00:00:00 -0700 2014",1,1,""
"1066415","6523105b934e897ee73035aeb05d3e56",11387515,"d9b06e36136b19cc5fa2927869f49c31",4,"4.2*","Sun Aug 17 11:06:24 -0700 2014","Sun Aug 27 17:38:02 -0700 2017","Mon Jun 13 00:00:00 -0700 2016","Thu Jun 02 00:00:00 -0700 2016",0,0,""
"1067039","697e2a9af30e77b725f184e22f0d70ef",11387515,"fba702bb2330d7dc7fccad7eefccaba4",5,"This book was amazing to me, it made me cry, laugh smile oh and heart broken but the writer fixed me up with the beautiful ending . This was everything, I just hope everybody aka kids could just read this and be grateful, kind and just be good ... 
 thanks to the writer for writing such a good book.","Mon Aug 15 04:48:30 -0700 2016","Mon Aug 15 04:53:33 -0700 2016","","",0,0,""
"1067126","bbbc1d00fc855bc79758ec0e44bf4e51",11387515,"727d1654e39ccd008d8303fc3e8e755a",5,"I think this is definitely in my "" most favorite books ever"" category. 
 There are so many things you could do with this book in regards to teaching. I would like to use this during the first weeks/months of school someday :)","Thu Sep 15 11:44:08 -0700 2011","Thu Oct 05 20:34:56 -0700 2017","Thu Oct 05 00:00:00 -0700 2017","Thu Oct 05 00:00:00 -0700 2017",1,0,""
"1067768","8bf625c49378bc86b843c16e07ddc63e",11387515,"fc9a30a6fab2031746e2ccb1ca40f68d",3,"The beginning up to midway was heart-wrenching. I think it is because of the style of writing being so straight-forward, it didn't shy away from any feeling. I felt like August could have learned a bit more, and [spoiler] I didn't think he deserved the specific award he got at the end, his friend Jack probably did [/spoiler]. 
 I can understand why this would be a REALLY good book for kids, though I don't know what age. The different viewpoints is a wonderful lesson in empathy and people's hidden struggles. But as an adult it did feel heavy handed as the book went on, especially since August didn't have a lot of self-awareness even then about how others have problems too. Of course it's sweet and great that he made friends! Just not quite what I thought the author would do. 
 Agree with the other reviewers when they ask -- but do 10 year olds really date???? I sure didn't.","Sun Jun 04 20:55:45 -0700 2017","Sun Jun 11 16:07:02 -0700 2017","Sat Jun 10 19:28:06 -0700 2017","Fri Jun 09 09:44:41 -0700 2017",0,0,"False"
"1068212","7b93062f0a0e5a9d1ee5f924f6ec5a8f",11387515,"f56b0041eb03776904e9194248a2b084",4,"When I finished reading this book I simply couldn't help it - tears, runny nose, even sobbing! Yes, gentle readers, I can be sentimental and emotionally silly! Loved it though. 
 Stupid book. 
 :' ) 
 *ahem* 
 Ten-year-old August Pullman has been homeschooled since he was real little, but he has not been isolated. Besides his mom and dad, his grandparents and his big sister Via and his dog Daisy have been loving and kind to him. The small neighborhood children play with him without a second thought. He has lived as a normal kid in every way - video games, playground fun, ice cream. He adores all of the Star Wars movies! 
 But he also has survived twenty-seven painful surgeries on his face. He can finally eat normally and he has learned to keep his tongue inside his mouth. Still, he hides his face either by wearing a baseball helmet or by brushing his long hair forward. He is sort of used to the stares, the gasps of horror, and then the struggle of people to behave as if nothing is wrong. He IS normal except for his face. He was born with a couple of gene mutations, resulting in ""mandibulofacial dysostosis... complicated by a hemifacial microsomia characteristic of OAV spectrum."" ""... multifactorial inheritance."" 
 However, his parents feel it is time he attend a middle school. He has been placed into the fifth grade after taking a test. August is more than nervous about this. It isn't only that he might be academically challenged. He knows the kids won't want anything to do with him. There might be teasing, even bullying. Those bad things HAVE happened now and then. Will anyone be his friend? 
 August cries the night before his first tour of the school. During the tour with his parents the next day everyone does double-takes, and he meets three kids who were asked to show him around. Only one of them is not nice to him, but it is ok. 
 Finally, it is the first day of school. What is going to happen? What would his favorite Star Wars character, Boba Fett, do? After all, people always act the same. It couldn't be worse than what stuff has already happened, especially the surgeries he has had and the surgeries he knows are scheduled in the future. He is ten - he isn't really little anymore! Besides, he really would like a friend.... 
 August undergoes trials and triumphs, reader. 
 In the real world, middle-school kids can be surprisingly cruel and astonishingly kind - and they often do not seem to have any reason for their choice of behavior at all, much less choices made from that of seeing a really different-looking kid for the first time. Of course, kids this age have other dramas at home going on which affect what they do, too. Parental guidance is hugely important. I think the book quietly and intelligently handles all of these issues and more. However, the ending goes a little off the rails because the last third of the novel builds up to an over-the-top tearjerker finish, and the pacing was noticeably wrong as well , but by the time I got to the last chapter, it ultimately made emotional sense. There are multiple points of view included in alternating chapters from August's sister and others smoothly worked into the action which add depth, too. 
 Anyway, 'Wonder' wasn't written for cynical adults like me. Young middle-school kids are the intended audience, and for most it will be a read that induces thought and empathy. But parents should maybe read along, or a teacher. I suspect some boys will feel it is too preachy or girly, so, probably a little adult encouragement might help. (Emotional IQ is complicated by immaturity and dogpack instincts for some boys at this age, sorry to mention.)","Wed May 31 19:05:24 -0700 2017","Sat Jul 01 14:35:44 -0700 2017","Sat Jun 03 00:00:00 -0700 2017","Wed May 31 00:00:00 -0700 2017",17,3,"True"
"1068361","1458b65d2aecf9e600859fd75f936e19",11387515,"2fa611e08e0c70f97ce9d47912ac6eab",3,"I almost teared up at the end, awwww! it made me believe that the best things in life come when you least expect it. seeing the way everything has started you'd think it'll get worse, but no, everything turned into such an amazing experience for Auggie! it made me so happy! I enjoyed reading this book, it was a light read.","Wed Sep 24 15:34:12 -0700 2014","Fri May 22 20:02:41 -0700 2015","Fri May 22 00:00:00 -0700 2015","Tue Feb 10 00:00:00 -0800 2015",0,0,"False"
"1068523","5ddb20a0a60afb6bcd609d46959140ae",11387515,"3f287d8531c22abf1faf465eac98d921",5,"Pretty powerful.","Wed Oct 01 14:20:18 -0700 2014","Wed Oct 01 14:20:40 -0700 2014","","",0,0,""
"1068903","836ff2c74916b175f2f80fbc5673de3a",11387515,"3c15f48d82fd1c70ab1fb1c729a672f9",5,"""Wonder"" is a children's book, but it should be everybody's book, especially in today's world.","Mon Aug 18 11:56:41 -0700 2014","Mon Aug 18 11:58:38 -0700 2014","Mon Aug 18 11:58:38 -0700 2014","",1,0,""
"1069258","9d30f3c31594bdc41cd4dad303e553ac",11387515,"dfa20f8cb759ffb3b7675f212132a3bf",5,"This might just be my ""Island"" book. You know, the one and only book that you could/would take with you if the world was ending and you were stranded on a deserted island. I love this book! 
 From Goodreads Summary: ""August (Auggie) Pullman was born with a facial deformity that prevented him from going to a mainstream school--until now. He's about to start 5th grade at Beecher Prep, and if you've ever been the new kid then you know how hard that can be. The thing is Auggie's just an ordinary kid, with an extraordinary face. But can he convince his new classmates that he's just like them, despite appearances? 
 R. J. Palacio has written a spare, warm, uplifting story that will have readers laughing one minute and wiping away tears the next. With wonderfully realistic family interactions (flawed, but loving), lively school scenes, and short chapters, Wonder is accessible to readers of all levels.""","Mon Sep 03 18:26:09 -0700 2012","Tue Oct 28 09:37:29 -0700 2014","Tue Feb 12 00:00:00 -0800 2013","Mon Feb 04 00:00:00 -0800 2013",0,0,""
"1069926","567434d479e1b2c192a5022609feb7c7",11387515,"10facc2407e4663c195fa1cda824a8e2",5,"Very, very sweet. A must-read about acceptance, kindness, friendship, and popularity. I'm 27 and this resonated with me all over the place.","Tue Sep 16 18:14:30 -0700 2014","Tue Oct 03 07:58:15 -0700 2017","Tue Oct 03 07:58:15 -0700 2017","Sun Oct 01 00:00:00 -0700 2017",0,0,""
"1069976","dd9971873311026e1fbf16278c7754ec",11387515,"035f592588aa619a65969cc2bf18fd99",5,"Great story with a great message. As it is meant for juveniles and told for the most part by a ten year old boy, it was an easy read and somewhat simple, yet was satisfying and had great concepts to think about. I always think a good story should make you laugh, cry, and think and this one did. I also loved that my own 10 year old soon and I both read it in a couple days and could talk about it.","Thu Oct 24 20:28:37 -0700 2013","Mon Jan 13 22:59:32 -0800 2014","","",0,0,""
"1070752","2e069e64c4d9a5e5f02b0d51bda0e185",11387515,"87747c3282e5fb17a2bf9b637b1fc809",4,"So unique. So interesting. Love the unique perspectives. Love daring authors. Rule-breakers, RULE!","Sat Mar 30 14:12:13 -0700 2013","Sat Aug 03 07:22:29 -0700 2013","Sat Aug 03 07:22:29 -0700 2013","Wed Jun 05 00:00:00 -0700 2013",0,0,""
"1070907","a9d61e30abad9def8cee97321db0a0ea",11387515,"70a777aed6ff43ab8d2001f722394b75",5,"Excellent writing, amazing and heartfelt story. It took me back to middle school - both the good and the bad. The various character viewpoints really add to the storyline, and I definitely appreciated that they didn't jump each chapter, but allowed the characters time to tell their side of the scene.","Tue Dec 31 12:57:15 -0800 2013","Tue Jan 07 08:13:17 -0800 2014","Tue Jan 07 08:13:17 -0800 2014","Tue Dec 31 00:00:00 -0800 2013",0,0,""
"1072522","3984a49e2accf52133252d8bf3de417c",11387515,"d99ec06b5807934683959ac8f56dd609",4,"""Shall we make a new rule of life ... always to try to be a little kinder than is necessary?' "" 
 Such a wonderful, heart warming book! It's a story of a 10 year old boy Auggie (August), who was born with multiple disorders that ended up disfiguring his face. But it's not just his story. It's the story of his sister Olivia, his parents, his friends Jack and Summer. It's the story of ordinary heroism and finding the courage inside yourself to face your demons. It's a story of love, friendship and overcoming the odds. This is the ultimate feel-good book that will leave you feeling all mushy and soft inside.","Fri Jun 09 03:04:14 -0700 2017","Fri Jun 09 03:17:23 -0700 2017","Fri Jun 09 03:17:23 -0700 2017","",0,0,"False"
"1072666","1b9f35ec3337842b46d985cec2564bd9",11387515,"0a19fccc14aeabf4d72493fc1e898cc2",5,"""Wonder"" by R.J. Palacios is that unusual kind of book that begs to be read twice and even three times. Although the book is about a fifth grade boy, the book is a commentary on human nature and how we treat those who are different. 
 The main character, Auggie, is very different. Born with severe facial deformities, he has been home schooled by his mother. Fifth grade is the beginning of middle school, and it's time for Auggie to try to make friends and venture out into the real world. 
 Just one of the many things that the author gets right is the fact that often, parents end up on different sides of an issue. And in 'Wonder,' no sooner does one parent change sides than the other parent does also. Frustrating, but very true-to-life. 
 The characters in 'Wonder' are also very true-to-life: the school suck-up who makes all the teachers and administrators think he (or she) is wonderfully kind and generous, but who really is a miserable excuse for a human being -- enjoying the misery of others. 
 Read the whole review at: http://www.examiner.com/book-in-natio...","Tue Mar 20 11:49:40 -0700 2012","Tue Mar 20 11:50:45 -0700 2012","Mon Feb 06 00:00:00 -0800 2012","",1,0,""
"1073862","0d50ed812d33876a4947d507c9a76c91",11387515,"fe4a0ad6c0e115660f3c50cb21a3dad5",3,"** spoiler alert ** 
 Wonder is the story of the first year of August Pullman in real school, fifth grade, with other students in a not-inclusive prep school. August's face is severely deformed, though he is not special needs: he can perform physically and mentally within the range of his age group (probably towards the lower end on the physical scale because he is little and not very athletic and towards the higher end in academics, since he is very smart and home schooled well by his mother previously.) He has a loving family, complete with a caring, protective (and beautiful) older sister and a great dog. He also is upper middle class, judging from him having a whole room to himself and an XBox and an iMac computer (the income difference is highlighted in a scene with his best bud, who complains he does not even has his own room, let alone a computer). 
 August hates his face. Understandable. August has a difficult start to the year, though from the very beginning there are people who treat him nice. He is, in return, a generally nice kid. His nemesis is the school popular (rich) kid, Julian, who thinks (like everyone else) that August is a freak and goes out of his way to make him unwelcome. Despite all of this and several set backs, August manages to develop friendships, overcome difficulties, and have a generally good year in fifth grade. All in all, it is a heartwarming story. 
 I am not sure, though, what the main point is, or that it is one that I agree with. Basically, August gets an award in the end for being courageous (or kind, but literal words of Mr. Tushman are more about courage, not being kind). As August himself says, he is basically given an award for having a deformed (or differently formed) face. I was thinking he would get an academic award, because he was one of the top students. That would have been great. And if anyone deserved an award for being courageous and kind and all those things the principal listed, it would have to be August's best friend, Jack Will, who had to overcome his own prejudices, his fear of the popular kids and his desire to be a part of the popular crowd, then had to stand up and defend August against seventh graders. 
 The message, to be kind, better yet, to be kinder than necessary, is a good one, I agree. But I am not sure if August is very kind himself. For example, when Julian asks August why his face is deformed, which I believe is the kind of question that should be encouraged and not considered rude (as August has the right always to tell him to fuck off or answer in any way he wants), August immediately has an internal rant about Julian. The other kids are embarrassed that Julian asked this question, whereas they are all thinking the same thing and later, they all call August freak behind his back. In the same scene, the first thing August says to anyone is to correct Julian's mistake in pronouncing a word in front of all the other kids. August appears, to me, as unkind and vengeful, not kind and understanding. August is understandably mean to Julian, no doubt about that. But he never really shows any indication (at any point) of being exceptionally kind to others. He has problems that preoccupy him and he is usually only concerned about himself (there are a few exceptions, like when he does not want to leave Jack Will behind when Jack is defending him against the seventh graders). He is so concerned with his own problems (again, understandable) that he does not even realize their dog is very sick and dying. 
 Perhaps the most problematic character in the book is Julian's mom. Her emotional reaction to August is probably not extreme, but her lack of tact and disregard of what is politically correct is unrealistic. No posh, rich American woman would be so tactless in expressing her discrimination of a small, deformed kid. It just does not make sense. Having been around posh, rich kids who have posh, rich parents, one thing I know is that they all know what is politically correct and try hard not to appear discriminating on the surface, if not genuinely non-discriminating. Why wouldn't they? They know the rules of the game and they play it to their advantage. Perhaps we're supposed to believe that her behavior is realistic, because parents will go to the extreme for their kids, but even then, a family that can easily send their child to some other expensive school would not bother with such petty business. 
 The choices of points of view were also a bit odd. August, his sister, and Jack are obvious choices and they make sense. Sister's boyfriend makes a lot less sense, also considering he is not destined to be a long-term character in their lives (unless sister is going to grow old with the first ever boy she dated). Sister's best friend, who consider's August family, is an OK choice, but still a bit off the mark. There are other, better choices, like Julian, a teacher or Mr. Tushman, one of the boys who changes sides and helps Jack and August against the seventh graders, even the dying dog! Perhaps the choices are related to the continuation of the story and will make more sense then? 
 Recommended for those who like ice cream, playgrounds, The Sound of Music, Star Wars, unicorns, and astronaut helmets.","Fri Jun 16 14:26:43 -0700 2017","Mon Jul 10 15:49:48 -0700 2017","Mon Jul 10 15:49:48 -0700 2017","Fri Jun 16 14:26:44 -0700 2017",0,0,"False"
"1074039","1678cb99b1dcae565a27bcbd3bc41163",11387515,"bbc5342bd44bcf73533e5f98eac3ebc3",4,"Loved this book! Although this is a book for young readers, I really enjoyed it.","Sun Dec 29 13:07:34 -0800 2013","Mon Mar 31 16:09:18 -0700 2014","Mon Mar 31 16:09:18 -0700 2014","Sun Mar 30 00:00:00 -0700 2014",0,0,""
"1074783","8d417e208f31b708fced17825ad627f2",11387515,"0ba0c5bea465677ec5d0919535901169",4,"Having some personal experience with growing up and having a sibling with a disability, this book spoke right to my heart. 
 Its beautifully crafted and I liked that the author writes about Augusts Problems from different perspectives and angles. 
 He adapts his writing style, depending on the person who speaks, which was a very nice detail and gave the book a lot of depth. 
 It's an easy going, maybe a bit too hopeful story, about love, friendship and life. 
 Enjoy!","Fri Mar 21 16:35:59 -0700 2014","Tue Jun 17 23:59:23 -0700 2014","Fri Jun 13 00:00:00 -0700 2014","Wed Jun 11 00:00:00 -0700 2014",1,0,""
"1075772","59cdb05d55b7592357c098d2b95cb32d",11387515,"4fc0158815de9982fe0b7ccf2b200047",4,"Read this book quickly over the weekend. It made me laugh, cry, and just hit my heart in all the right places. Just read it; you won't regret it.","Sat Sep 08 09:11:40 -0700 2012","Sun Jun 14 13:27:16 -0700 2015","Mon Sep 10 21:24:10 -0700 2012","Sat Sep 08 00:00:00 -0700 2012",0,0,""
"1075898","f69bf7e896674921c90228a518cbc3c3",11387515,"b5c105481613f9a6afebe3d0f1860d1e",5,"This phenomenal book is about August, a fifth grader who is in a painful and challenging and clumsy situation. His face is deformed (from birth) and he has been home schooled. As a family, they agree that it is time for August to try fifth grade at a middle school. The chapters are broken down into the voices of different people in the story. However, of the eight parts that the book is broken into, August is the voice of three of them. This book deftly draws the social dynamics of families, friends, peers, and school. It reflects the good and the bad. We see August grow along with most of those around him! I really liked how activities are described such as the 5th Grade nature retreat. Such activities can be fraught with anxiety and excitement and that was palpable in this book. I liked the adult champions portrayed in this book. Mr. Browne, the teacher who teaches precepts such as ""When given the choice between being right or being kind, choose kind""; Mr. Tushman, the principal who advocates being ""kinder than is necessary""; August's parents who express unconditional love. And, August himself--he is a wonder. I loved this line from him when he was feeling joy for his sister Via when she played Emily in ""Our Town"": ""I think there should be a rule that everyone in the world should get a standing ovation at least once in their life"". :) This is just a terrific book about striving to be better to one another and learning from our mistakes. It is also a book about forgiveness.","Wed Sep 26 15:37:26 -0700 2012","Tue Mar 25 16:10:34 -0700 2014","Tue Mar 25 16:10:34 -0700 2014","",1,0,""
"1076296","9092655e44d7dced325636a1eb228f62",11387515,"7553cafbf3962631569b58fb6b8f665c",4,"RTC","Sun Nov 08 19:54:20 -0800 2015","Tue Jul 04 11:06:16 -0700 2017","Fri May 26 13:47:16 -0700 2017","Wed May 24 22:39:56 -0700 2017",22,1,""
"1076529","f33cac00920adc3c414c8a735b189524",11387515,"33a03ed4db9f67f1e92c26007480fb40",5,"August is a boy with health problems that make him stand out in appearance from his classmates. Wonder is about how August, his family, and his friends deal with the special attention his condition requires and often attracts. This book is told from multiple points of view, which are each captured very honestly. August's story is one that will definitely pull at the reader's heartstrings and leave them emotionally satisfied. I think this book would appeal to older elementary aged children and would also be a wonderful read aloud for adults to share with this age group.","Thu Sep 18 15:06:21 -0700 2014","Thu Sep 18 15:13:55 -0700 2014","","",0,0,""
"1076720","58f0a709279a587818b9b547be1b2198",11387515,"efaf89d3a57660f604d6880b3daee0b0",4,"The audiobook version of this has different voices for different viewpoints. I wouldn't have approached this story the way the author did, but in the end, I think he did it better than me! It was great that the characters all learned to be less self centered in very practical ways. It demonstrated very real social interactions/situations. For any child/adult that is having trouble accepting others, this book is a real winner!","Mon Dec 03 14:14:14 -0800 2012","Wed Dec 12 10:44:53 -0800 2012","Tue Dec 11 00:00:00 -0800 2012","Mon Dec 03 00:00:00 -0800 2012",0,0,"False"
"1078180","4bf855db43cc36b62090906985183d8b",11387515,"2142783705b0e246b0b45c04a4f00652",5,"By the time we're adults we've read several books where the underdog works hard and makes it to the top - everyone finding out that this character is a wonderful person. But when you read a book written for children, at a young person's level, you learn so much more and are refreshed and comforted by this type of plot all over again. Palacio has written a superb novel for children (and adults) teaching us all how fragile life can be and how important it is to learn to love and be kind to everyone. This story is told from the perspective of several young fifth grade children and a couple of older students. The adult teachers interact, but minimally. We see the growth of Auggie and his friends over the length of a school year. Even though Auggie knows school will be difficult because of his facial abnormalities, he loves school and perseveres with the teasing, cliques, and bullying. The ending is predictable, but still one that is strong and emotional. I'm glad I finally found time to read this great book; it has been calling out to me for a long time!","Sun Dec 29 16:34:25 -0800 2013","Sun Dec 29 16:45:24 -0800 2013","Sun Dec 29 00:00:00 -0800 2013","",2,0,""
"1078273","3058e42d0aa2dedf1c4ad3ee2979600b",11387515,"6531f0b5e84685ca3abb5e913b83d0bc",5,"I am never a big fan of books with children protagonists. But this time, I just fell in love with every word, every page, every character and all other things. Highly recommend if you love reading some family-love story and about self confidence.","Thu Aug 03 02:04:41 -0700 2017","Thu Aug 03 22:31:58 -0700 2017","Fri Aug 04 14:29:50 -0700 2017","Thu Aug 03 00:00:00 -0700 2017",1,0,""
"1078962","138c355365b62ef362866f7e4714c741",11387515,"e784c419dd8c7fe8ca38e8a0e6cf631f",5,"Second time I've read this book, and it is absolutely one of my favorites! August (aka Auggie) Pullman is what people say ""deformed"", as his face isn't exactly normal, and he's always stared at when he walks down the street or any where. But Auggie is a pretty normal kid in heart. His mother persuades him to go to school one day for 5th grade, and he eventually accepts. There, he is faced with new friends and enemies, and his adventure is absolutely amazing! <3","Sun Aug 31 21:18:38 -0700 2014","Tue Aug 25 16:52:57 -0700 2015","Thu Oct 02 00:00:00 -0700 2014","Tue Sep 16 00:00:00 -0700 2014",0,0,"False"
"1079241","b8187bf05cfb1767a6fdc0d9480cc42b",11387515,"e85980c4b06aa41c70a638fddb1f1838",4,"Great book for middle-schoolers","Sat Sep 27 08:37:50 -0700 2014","Sun Dec 28 12:16:10 -0800 2014","Sun Sep 28 00:00:00 -0700 2014","Sat Sep 27 00:00:00 -0700 2014",0,0,""
"1079466","4068c46654ac96736e1fa89786a51b05",11387515,"ffc99d6d232241e02fb3675261efeff5",5,"This needs to be read by everyone. Seriously.","Fri Feb 17 12:04:20 -0800 2012","Sun Feb 19 12:35:36 -0800 2012","Sun Feb 19 12:35:36 -0800 2012","Fri Feb 17 00:00:00 -0800 2012",0,0,""
"1079497","878c5e7b5ab21fba2841ba10411c1c64",11387515,"b7bba2a3e294f64bd6fe5ab18fbf8ac4",5,"Read it in a few hours ... Stayed up way late but couldn't put I t down! What a beautiful story and so well written. Missing auggie now:)","Tue May 27 19:13:10 -0700 2014","Mon Jun 16 23:05:53 -0700 2014","Mon Jun 16 23:04:47 -0700 2014","",0,0,""
"1080158","9ee51fdc976d686ba41ca6d662f5d4a3",11387515,"ea31251040598004083fc3e98ded361f",5,"Kids should read this book. There's something that everyone can relate to, even me. So good.","Tue Feb 25 13:32:00 -0800 2014","Thu Feb 27 14:01:05 -0800 2014","Thu Feb 27 14:01:05 -0800 2014","Tue Feb 25 00:00:00 -0800 2014",0,0,""
"1080508","3f766bb236abf1ee30fa18145c37656c",11387515,"e923642902de19fcb867ed1ca58c486a",5,"Sent to Clara 8/2016. Rec. JYantz. Each character has a spin-off book.","Wed Jul 27 05:46:01 -0700 2016","Thu Aug 24 15:15:30 -0700 2017","Sun May 01 00:00:00 -0700 2016","",1,0,"False"
"1081357","ad7ddadb53360769ad0a83b9db42bec9",11387515,"e18d980cbe9e11c57a13f8dac85814cd",5,"This tells the story of August, a fifth grade boy who is going to normal school for the first time in his life. August was born with a genetic anomaly and essentially didn't have a face. He has gone through many reconstructive surgeries, but still looks shocking to most people. 
 The book focuses on his experiences meeting new kids and moving outside of his family's loving and protective shell. This book was beautiful. It's immediately engaging, funny, and heartbreaking. I would recommend it to all readers. Very touching.","Fri Aug 23 14:34:02 -0700 2013","Tue Feb 04 14:21:33 -0800 2014","Tue Feb 04 14:21:33 -0800 2014","",0,0,""
"1081714","3f446d28ffe193367d4fc51216b2dbdf",11387515,"d6388b40154f90fb67755fb0f512f8f1",5,"Wow. Amazing. I loved this book.","Tue Feb 14 21:16:32 -0800 2012","Tue Jul 31 20:36:15 -0700 2012","Tue Jul 31 00:00:00 -0700 2012","Thu Jun 28 00:00:00 -0700 2012",0,0,""
