"","user_id","book_id","review_id","rating","review_text","date_added","date_updated","read_at","started_at","n_votes","n_comments","has_spoiler"
"1269109","98b2905f1b43b4ad9edb22bb1e841e26",29780253,"02bedfb517858cbe67c1a5fb6e391eff",4,"This book covers Trevor Noah's life in South Africa, being born during apartheid, and ends before he came to the United States and started hosting The Daily Show. Noah's great humor comes through the most horrible things that happened to him and his mother and how running has saved his life--and good humor--from toddlerhood onward. I want to know more about how Trevor Noah has developed so much world wide knowledge and what his life is like now. I think of him as one of my favorite comedian/political commentators (although in this book he claims he identifies neither with the left nor the right).","Tue Oct 10 12:46:38 -0700 2017","Tue Oct 10 12:52:58 -0700 2017","Tue Oct 10 12:52:58 -0700 2017","Mon Oct 09 00:00:00 -0700 2017",0,0,""
"1270600","ed8b0adf5b20c1ede8989bee1badc155",29780253,"699e97b8c97dd6e1bea84543dbc1f685",5,"Read it. 
 Don't argue. Just do it.","Tue Dec 06 23:33:35 -0800 2016","Thu Dec 08 16:04:06 -0800 2016","Thu Dec 08 00:00:00 -0800 2016","Wed Dec 07 00:00:00 -0800 2016",0,0,""
"1270624","71b855a50a152d09a04942e3f9a4d451",29780253,"27473a89e78167f5b8d3c64669b470bd",4,"This book was recommended on Book Riot's All the Books podcast. It was pitched as being a funny but also important look at what life was like for Trevor Noah growing up during South African apartheid. The way it was described, it sounded like it was going to be more of a comedian-memoir than a serious examination of race issues... Indeed, it was funny at times, and Noah did discuss racism with a compelling perspective from his personal experiences. I would sooner say this book has more serious and thought-provoking content than humour. He does strike a precise balance of bringing in comedy at the right moment to lighten the mood, though. Also, he does indeed get up to some pretty ridiculous shenanigans during his childhood and adolescence. It was very well done and I was astonished by what a tough background Trevor Noah has. He has been through a lot of things that I was not expecting to hear about in a comedian's memoir. 
 I was not completely satisfied with the ending, because it stopped somewhat abruptly. There was some sense of conclusion, but I suppose a book about a young person's ongoing life is unlikely to end with a happily ever after. I won't give it away, but some crazy things happen, some twists that I did not see coming! 
 This book was great on audio and I recommend this book! A very interesting read!","Tue Mar 21 08:52:41 -0700 2017","Tue May 09 10:02:09 -0700 2017","Tue May 09 10:02:09 -0700 2017","Fri May 05 00:00:00 -0700 2017",0,0,"False"
"1270663","a8af3ff795a2027defce8b678956c258",29780253,"e4af9040a2996485d660f0e4510d78b6",5,"Trevor Noah is my new celebrity crush! He is so incredibly smart AND funny! This book is educational and entertaining at the same time. I learned so much more about South Africa and apartheid and the intricacies of race and culture there. I especially love how self-aware and reflective Trevor Noah is. He is able to sum up his experiences into one or two sentences that are universal human truths. HIGHLY recommend this book if you're looking for an engaging memoir/biography!","Wed Nov 30 07:08:46 -0800 2016","Fri Mar 17 12:34:38 -0700 2017","Fri Mar 17 12:34:38 -0700 2017","Mon Mar 06 13:28:12 -0800 2017",0,0,"False"
"1277109","f3448dec39bf5ff596ab62fa0102b590",29780253,"82d5a0c42587e990ce2eac4035ff06e5",5,"This was a great view into the worlds of Colored and Black people in post-Apartheid South Africa. I was fortunate to visit Johannesburg in the mid-90s and as an outsider, I was not privvy to many of the hidden stories of the people I met. Trevor Noah was able to share stories that answered many of my unanswered questions. Noah has the ability to tell stories about ""uncomfortable"" things in a way that made me want to learn more. His voice is clear and non-apologetic.","Mon Mar 20 10:26:11 -0700 2017","Mon Mar 20 10:34:10 -0700 2017","Sat Mar 18 00:00:00 -0700 2017","Mon Mar 13 00:00:00 -0700 2017",0,0,""
"1277212","570497a1fd929fcb3d26da6325a747eb",29780253,"2db9f1516c7cebefde7b94b7d9cd48b0",5,"Excellent fantastic outstanding read! This man knows how to tell a story. I knew very little about Noah (haven't watched The Daily Show regularly since Craig Kilborn was the host) but picked it up because it looked interesting. It was all that and then some. Actually made me almost tear up at the end.","Sun Nov 13 05:16:27 -0800 2016","Fri Nov 18 08:05:03 -0800 2016","Fri Nov 18 09:15:53 -0800 2016","Tue Nov 15 00:00:00 -0800 2016",2,0,"False"
"1281538","b9413b257e2bee301e9f4e2a86ae19a9",29780253,"a738d0069d70f98912806154c4699fea",5,"Loved it! Trevor Noah is gifted with both storytelling and language. Do yourself a favor though, get the audio book - he does all the accents and different languages himself.","Sat Apr 15 22:46:21 -0700 2017","Thu Apr 20 12:58:32 -0700 2017","Thu Apr 20 12:58:32 -0700 2017","Sat Apr 15 22:46:23 -0700 2017",0,0,""
"1282899","85ac2b2547a7b4df64c167b120336140",29780253,"49d70b57bc262bbb08ccc045318302d4",5,"great read! I highly recommend to anyone.","Tue Feb 07 09:15:47 -0800 2017","Tue Feb 07 19:50:16 -0800 2017","Tue Feb 07 00:00:00 -0800 2017","Tue Feb 07 00:00:00 -0800 2017",0,0,""
"1284697","8827be5056be5d92a9500abf690742ed",29780253,"eb78cbbb1b2580916d28fc852d01bf04",4,"Book #33 this year 
 Born A Crime By Trevor Noah 
 I had hard bits and pieces of this memoir before I read it so I knew this was not going to be a funny romp but rather Noah telling mesmerizing, moving, powerful stories about everything from how his birth was literally a crime (it was illegal to have mixed race babies), how he had trouble feeling like he belonged either with the whites or the blacks in South Africa to even darker topics like dealing with domestic violence in his family. 
 This was an awesome, sobering book with much reflection and thought in it. 
 I give it a rare (from me) 9 out of ten","Wed Jun 14 18:31:14 -0700 2017","Wed Jul 05 07:47:31 -0700 2017","Wed Jul 05 07:47:31 -0700 2017","Wed Jun 14 18:31:14 -0700 2017",0,0,""
"1287530","fe0a0c1e72994baa5a45f7b9de0f2d40",29780253,"7089c890d10f782cc7ddd14227f7d021",5,"Funny, insightful, sad and wonderful.","Sun Jan 15 10:42:44 -0800 2017","Fri Jan 20 10:25:38 -0800 2017","Fri Jan 20 10:25:38 -0800 2017","Sun Jan 15 00:00:00 -0800 2017",1,0,""
"1288814","3feb5f1a9067f7817a493185a4d53b24",29780253,"97eb2d4b903ecc50c1d1003ae73b3e51",5,"This has been one of the best books I've read before! I laughed, cried, got upset, felt disappointed and felt hopeful throughout the book. I highly recommend it to everyone!","Sun Feb 12 19:58:20 -0800 2017","Sun Feb 19 13:41:10 -0800 2017","Sun Feb 19 13:41:10 -0800 2017","Sun Feb 12 00:00:00 -0800 2017",0,0,""
"1289113","923e7c1dabbda37f60e9e31f97de3fdc",29780253,"be8e57448b286625f87f71ff8dddf787",5,"Wow wow wow! 
 So I was browsing through audible's ""best sellers"" list last week, looking for anything that had ratings of 4.8 stars or greater. This book had tons of wonderful reviews. 
 Now I don't normally read autobiographies, but I was already a fan of Trevor Noah so I decided to give it a shot. Honestly I'm so so so glad I did. The audio book is written and performed by Noah, and is full of a wonderful variety of stories from his childhood in south africa; some heart-breaking, some shocking and edifying, some... absolutely hilarious. It's not too long (About 8 hours listening) and was very entertaining. Noah's narrative skills are impressive. Would recommend to anyone.","Wed Feb 01 18:40:27 -0800 2017","Wed Feb 01 18:46:17 -0800 2017","Wed Feb 01 00:00:00 -0800 2017","Wed Jan 25 00:00:00 -0800 2017",0,0,""
"1289287","ddffc37faa3dfc151aa5e89f5e24de6d",29780253,"7dde890b2956758caeebb15f3cb2504f",4,"Illuminating look at Trevor Noah's childhood living as a colored kid under apartheid. Funny and tragic, full of wisdom and insights. I listened to the audio version read by Trevor Noah. Recommended for all.","Thu Apr 27 05:05:43 -0700 2017","Thu Apr 27 05:10:37 -0700 2017","","",0,0,""
"1289906","1dbd47f8b14d414fa489bbb79f4036e6",29780253,"8f1b91ed636c72819d9f69958eb4d75e",5,"Great insight about growing up under apartheid, poverty and violence. The resiliency of the human spirit is remarkable.","Mon Jan 16 12:22:05 -0800 2017","Mon Jan 16 12:28:50 -0800 2017","Mon Jan 16 12:28:50 -0800 2017","Fri Jan 13 00:00:00 -0800 2017",0,0,""
"1292091","e080405b84a6516314e2d987806a4481",29780253,"32ebf4609e810b0ea86699ce5b8b2f1d",5,"I am not a big fan of biographies and especially autobiographies. But I loved this one. Through the eyes of someone who experienced Apartheid and the ensuing transition, this is less an autobiography and more a very personal history lesson through the eyes of a child and the story of a strong woman raising a young man to rise above all the forces arrayed against someone who was literally born a crime. And he does it with his own unique, truly entertaining and yet also profoundly truthful voice. I couldn't put the book down.","Fri Aug 04 21:23:58 -0700 2017","Fri Aug 04 21:32:49 -0700 2017","","",0,0,""
"1293322","c3c8212981494db46bfb8bdea97f5fd6",29780253,"b17774bc6898f7044eb6dd7d7f33426d",5,"A quick, brilliant read on a sunny day.","Sun Apr 09 09:07:23 -0700 2017","Sun Apr 09 09:08:13 -0700 2017","Sun Apr 09 09:16:44 -0700 2017","Sat Apr 08 00:00:00 -0700 2017",0,0,""
"1295072","6470a46202f789561c65bd781ef658d3",29780253,"5eea3769878bafeae53f676da09b8ab7",4,"How can a person who has been subjected to racism throughout his life make jokes out of exactly those racist, sexist ideologies? The capacity to laugh at our own helplessness is the biggest gift life can ever give you. 
 Trevor Noah has hilariously made the readers aware about the pathetic principles of the racist regime. In a country where you have to choose sides basis your skin color and if you choose the wrong side you might even die, Noah's mother Patricia chose her life on her own. Neither white, nor black, a ""colored"" Noah never fit in, so much so that he did not fit in his own home. 
 ""Because I don't know how to hit a white child,"" she said. ""A black child, I understand. A black child, you hit them and they stay black. Trevor, when you hit him he turns blue and green and yellow and red. I've never seen those colors before. I'm scared I'm going to break him. I don't want to kill a white person. I'm so afraid. I'm not going to touch him."" And she never did."" 
 Despite being the naughtiest, Noah escaped his granny's whipping and many other punishments just because he was colored - biracial, a near-white born from a white father and a black mother, but didn't escape some other punishments which might have cost him his life. The ridiculous, inglorious law mechanisms during and post Apartheid in South Africa stare in the readers' face like an exasperating, impotent truth and Noah doesn't mince words while mocking them. 
 ""Only Catholics can eat Jesus's body and drink Jesus's blood, right?"" 
 ""Yes."" 
 ""But Jesus wasn't Catholic."" 
 ""No."" 
 ""Jesus was Jewish."" 
 ""Well, yes."" 
 ""So you're telling me that if Jesus walked into your church right now, Jesus would not be allowed to have the body and blood of Jesus?"" ""Well...uh...um..."" 
 - So goes one of the conversations of Trevor with a catholic nun. 
 Patricia Noah's character has sparkled so beautifully throughout the book - her fight against the patriarchal system, domestic abuse, her thirst to ensure her child doesn't turn out to be a weakling amidst the chaos of the society - she has shone brightly and gracefully. 
 Trevor Noah is not a great literary writer, neither has he attempted to sound like one. The memoir is lucid, straightforward, blunt as blunt could be and yet doesn't fail to give much learning about the country and its long tryst with mistreatment. It has some beautiful anecdotes from Trevor's childhood and some wonderful lessons he learnt and the book is absolutely not devoid of some amazing quotes. 
 ""I believed that Fufi was my dog, but of course that wasn't true. Fufi was a dog. I was a boy. We got along well. She happened to live in my house. That experience shaped what I've felt about relationships for the rest of my life: You do not own the thing that you love. "" 
 ""I don't regret anything I've ever done in life, any choice that I've made. But I'm consumed with regret for the things I didn't do, the choices I didn't make, the things I didn't say. We spend so much time being afraid of failure, afraid of rejection. But regret is the thing we should fear most. Failure is an answer. Rejection is an answer. Regret is an eternal question you will never have the answer to. ""What if..."" ""If only..."" ""I wonder what would have..."" You will never, never know, and it will haunt you for the rest of your days."" 
 Abel wanted a traditional marriage with a traditional wife. For a long time I wondered why he ever married a woman like my mom in the first place, as she was the opposite of that in every way. If he wanted a woman to bow to him, there were plenty of girls back in Tzaneen being raised solely for that purpose. The way my mother always explained it, the traditional man wants a woman to be subservient, but he never falls in love with subservient women. He's attracted to independent women. ""He's like an exotic bird collector,"" she said. ""He only wants a woman who is free because his dream is to put her in a cage."" 
 ""And that's the problem with the world. We have people who cannot police themselves, so they want to police everyone else""","Mon Nov 21 22:52:46 -0800 2016","Sun Sep 10 21:48:13 -0700 2017","Sat May 27 11:33:18 -0700 2017","Wed May 24 00:00:00 -0700 2017",4,0,""
"1295793","a00aaf6c12bc33f6dfdb5e1bb4f7ae59",29780253,"4967df24643d9229bcbd300de5bd7a79",4,"A great humorous enlightening read of how it was growing up colored in a place that see's you for the pigment of your skin full of light moments that made laugh out loud to dark personal moment that show the reflection of life and what Trevor Noah went through. 
 Adore very piece of it from the dark to the light moments and everything in between. 
 4.5 out of 5 stars","Sat Apr 22 12:47:19 -0700 2017","Mon May 08 01:37:50 -0700 2017","Sun May 07 00:00:00 -0700 2017","Mon May 01 00:00:00 -0700 2017",0,0,""
"1299445","0d016afe6d3b6b0849b7fea670584f91",29780253,"8e6c2f1a0e1d972ff0cc589064cb5e63",5,"By far the best memoir(?) I've ever read. Trevor Noah is an intelligent, insightful, funny, talented author who balances wisdom, sorrow, injustice, heart, and love. I don't even really know what to say, it was awesome.","Sun Mar 26 16:16:23 -0700 2017","Sat Apr 15 13:46:06 -0700 2017","","Mon Apr 03 00:00:00 -0700 2017",0,0,""
"1300532","9ba84c0943e5bc64fd57bd3a1e9e61ea",29780253,"d1b21f218be605622b033faf83fdadf6",5,"Love love love this book. Born a Crime is easily in my top 3 favorites of 2016. Go for the audiobook! You will laugh. You might cry. You'll gain so much knowledge from this man's story. Enough said.","Thu Nov 03 13:41:58 -0700 2016","Tue Dec 27 16:15:00 -0800 2016","Sat Dec 10 00:00:00 -0800 2016","Mon Nov 21 00:00:00 -0800 2016",0,0,""
"1300630","8f2bfe38c1f6d82b179b7dbd8a7c9204",29780253,"0fc501cc2b88e05bc6001b33fb57c526",5,"Amazing stories from Noah's life in South Africa, during and after apartheid. His mother's love and faith are constant, a balance to his many tales of mischief. A must read for those who love the Daily Show.","Sun Dec 04 14:46:01 -0800 2016","Sun Dec 04 14:57:50 -0800 2016","Sun Dec 04 14:57:50 -0800 2016","",0,0,""
"1302430","05affac542e66bc7f9a366c2777ae855",29780253,"a6cb15d26aa976ba6b88850b191984fe",5,"Read this book. Better yet, get it on audio and listen to Trevor himself read it to you. 
 Read this book again and again. Pick up and start in random places... 
 The stories...even the tough ones...are told with such human appreciation, understanding and just the right amount of humor. Trevor's childhood world is just like all of ours in a familial sense...we understand the precocious boy and the diligent tough love mother. At the same time, his world is so far removed from our own (place/culture/influence) but Trevor has pulled us in with him and made us a part of his childhood landscape. We don't feel like foreigners in his story. 
 What I really appreciated about this book is that had little to basically nothing to do with Trevor Noah popular comedian...this really was a love letter to his all mothers everywhere who do the best they have with what they have out of love for their kids.","Fri Mar 03 10:20:26 -0800 2017","Fri Mar 03 10:25:34 -0800 2017","","",0,0,""
"1307925","0976e6ed7b646380b159bed6793e7d58",29780253,"cda01c133fc8bc1e40558954a919bcfc",0,"Having recently seen him doing stand-up comedy, I picked up the audiobook of Trevor Noah's Born a Crime. Expecting more of his eloquent comedy, I got a much more complex story. Certainly it is still eloquent and funny, but the story of his childhood is shadowed by the terrible end days of apartheid in South Africa. The title is literal, being bi-racial makes his very existence a crime in the eyes of his government. Noah highlights the absurdities of life while making it clear the impact of apartheid placed a heavy burden on every strata of society. His family life resounds with love, particularly from his strong-willed mother. He reads his book himself, which adds striking nuance to his life story. His beautiful accent makes for a lovely listen but his stories will stay with you as funny, heartbreaking, horrifying and life affirming in turns. - Bethany R.","Sat Apr 29 10:27:02 -0700 2017","Sat Apr 29 10:28:47 -0700 2017","Thu Mar 09 00:00:00 -0800 2017","",1,0,""
"1308224","9c78acea9d1353ee3043c0faa0d6a7d4",29780253,"c6da032202f24a4f71db8f72395ad3e9",5,"Wowza. That was excellent. A fascinating glimpse of a specific time on South Africa. Hold your sides, wipe your tears funny. Insightful commentary on language, race, relationships, government, family, violence, abuse, poverty, gender and love. Essays from this would be great supplementary texts for history and language classes, as well as TOK, I imagine.","Sun Dec 04 13:51:44 -0800 2016","Tue Dec 27 16:55:45 -0800 2016","Tue Dec 27 22:28:46 -0800 2016","Sun Dec 25 00:00:00 -0800 2016",2,1,""
"1311947","f7cb1d70717e5177da086e91693b3bd8",29780253,"18e4f9b6c8ef5350603f0b41dc93d4ae",5,"I received an ARC of this book from NetGalley in exchange for my unbiased opinion. 
 Born a Crime is Trevor Noah's memoir of growing up in South Africa. His Xhosa mother decided she wanted a baby with his Swiss father, despite knowing that it was a crime at that time, punishable with up to 5 years in jail. Apartheid came to an end during his childhood, but he still never fully fit in with any group because there were no other mixed-race people his age. 
 This book allowed me a deeper understanding of how apartheid worked and the years after it ended. Trevor Noah's experiences growing up would have held a lesser man back, but he thrived despite or because of them. The stories are at times horrifying but are also interspersed with Noah's humor, keeping it from getting too heavy. Noah's mom sounds like an amazing woman. I highly recommend this book!","Wed Mar 22 19:45:39 -0700 2017","Sun Apr 02 15:20:01 -0700 2017","Sun Apr 02 15:20:03 -0700 2017","Wed Mar 22 19:45:39 -0700 2017",0,0,"False"
"1313495","8f2b77fcee25689eb08593ce2db0e0cb",29780253,"db56328586445241938ade0b04a9b8b8",5,"I'm not sure I had expectations, but following Trevor Noah the comedian, and because I am also mixed race (my book sited next to his on a tweet) I wanted to read Born a Crime from the first time I heard about it on some talk show. Expectations or none, I was surprised by Trevor's story, as much as I was appreciative of the historical/geographic details relating to South Africa and apartheid. From light heartedness to intense drama, the memoir played havoc with my emotions. I highly recommend Born A Crime, especially to Trevor Noah's Daily Show fans who, like me, might have no insight into who he is. But something was missing, that maybe I did expect, but I won't say because that might be considered a spoiler in an off-handed way. I'm hoping for book two. 
 *after reading other reviews I realize there was no need for me to be subtle-this memoir doesn't delve into Trevor's journey to becoming a comedian, and I hope, Trevor, you are working on writing that story.","Wed Jul 26 05:33:36 -0700 2017","Sun Jul 30 23:06:02 -0700 2017","Tue Aug 01 00:00:00 -0700 2017","Mon Jul 31 00:00:00 -0700 2017",0,0,""
"1313512","0fba34ca0fb37804b16018ad9a82051c",29780253,"fc553608bf4ff4c98fdb47966cde67a8",5,"Excellent book!","Thu Dec 29 10:03:02 -0800 2016","Thu Jan 19 08:39:53 -0800 2017","Thu Jan 19 08:39:53 -0800 2017","Thu Dec 29 00:00:00 -0800 2016",0,0,""
"1315480","2692ab36a96686406345924b2ed2b764",29780253,"d9ec71bc40a8a2a95465446f280c6153",4,"I just toured Soweto where Trevor Noah grew up in South Africa. Soweto has 50 plus townships where blacks, Indians, and colored people were displaced or forced to live during Apartheid. Nobel Peace prize winners Nelson Mandela and Bishop Desmond Tutu lived on the same block in Soweto and its face has changed over the years reflecting a growing black middle class. Trevor's raw look growing up in post-apartheid Soweto in the 1990s, whose population is over 1 million today, is riveting. 
 ""Born a crime"" is how he describes his birth as it was illegal for a white man and black woman to be together in the 1980s. His Swiss dad and Xhosa mom didn't marry when he was conceived, but even then his life was dangerous because of his light skin. He didn't know anyone else whose heritage was of black-and-white descent making unique situations for him and his mom. If he was with his dad, his mother had to walk on the other side of the road. Or if his mother was walking with him and the police came by she'd have to drop his hand and pretend he wasn't her child or else she would be accused of kidnapping a white person's baby. 
 The overarching theme in Trevor's book is honoring the tenacity, cleverness, and education his mother gave him growing up during a time when there were not many opportunities for South African blacks. He gives personal details interspersed with nonfiction facts that are helpful in understanding the current climate and culture in South Africa. For instance, I'm baffled as a foreigner by the crazy minibus taxi drivers that overload their vans with passengers and drive through lights, drive on sidewalks, drive on walkings paths, drive through fields, stop anywhere they want to pick up passengers, block lanes, and seem to pride themselves in their maniacal driving. In six months I've seen them almost hit a person walking as they spun out of control on the shoulder, tip a van over on its side driving too fast on a roundabout, and go over an embankment trying to pass another van, to name a few. There has been a turf war too, where drivers from two groups shot and killed each other because one group was taking what others considered their routes. Turf wars are common and Trevor describes this hell-on-wheels, gang-like transportation system that most of the population uses to get to and from work. His harrowing experience in one of these taxis and getting tossed out of it while it was moving as a nine-year-old is one of many stories that will keep you flipping the pages. 
 Trevor's experience in different schools shows the variety of learning experiences that influenced him and his gift with languages that allowed him to be liked by different groups of people, while at the same time, remain an outcast. I didn't understand when he wrote about the Bantu education system and had to look that up on my own. Basically, the 1953 Bantu education act extended Apartheid to black schools and implemented an inferior and racist education system that denied black children the same educational opportunities as white children. 
 The chapters about Trevor's abusive stepfather shooting his mother execution style and threatening others is frightening in its portrayal of the violence Trevor dealt with in his life. It's amazing that his mom survived her gunshot wounds and joked about it with Trevor in the hospital. The mix of humor and seriousness helps balance the dark spots and makes for an engrossing read. While I enjoyed the book I did think the pacing was off. The end felt rushed and too much time covered leaving me with questions. 
 Also, some parts of the plot are not always in context and the last chapter repeats a beginning part, but none of this takes away from an easy-to-read authentic tale. In the last chapter, I wasn't quite sure if the mom was engaged. And did others in the group get shot at like her fiance? It sounded like it. His brothers and his relationship with them are not always clear and Isaac's age conflicts with the age Trevor says his mom was at this time. The editing seemed sloppy in parts. But these are minor details. The excellent character development of Trevor's stepfather's dual sides of being charming and violent show a complex person. The relationship with his biological dad is heartwarming and heartbreaking. Many things are done well such as how there was no recourse for his mother with the police and how the justice system didn't serve her. Trevor's love for his mom holds the plot together giving it cohesiveness even if the context is uneven. I hope he pens another book explaining his journey to the US and breaking into national media.","Wed Feb 15 21:53:22 -0800 2017","Wed Feb 15 22:38:58 -0800 2017","Thu Feb 16 23:07:23 -0800 2017","Thu Feb 16 00:00:00 -0800 2017",4,0,""
"1318590","49a56e42adc20eac26578d7501f03954",29780253,"41dddf17cfcd61de20c8c33421131117",5,"Trevor Noah answered every question I had about his rise to fame and why Jon Stewart chose this young man to take over his very popular television program.........it answered these questions precisely because it didn't mention America or late-night television at all. Not even a little. No Jon Stewart name drop. Nothing. This was about Trevor's family: particularly his infinitely strong and capable mother who dedicated her life to showing her son a world of possibility despite their many struggles. 
 Sure, there is humor in this book - but really, it's the book on race, privilege, religion, etc. that our country needs. It doesn't take an empty stance on race - it drills holes in the very concept of race and stereotypes: it explores how people are victimized but also how they allow themselves to be victimized. It shows racism in many forms - and Trevor is the perfect narrator - because he was a kid who defied easy stereotypes and easy grouping. He was a kid who could blend into almost any group but never be considered a natural member of a single one. He was a kid who found himself EVERYWHERE on the grand spectrum of power and privilege at different points of his life and in different situations. 
 I have never known even a moment of my life outside of a privileged situation. It doesn't make me a a bad person - but it DOES make me ignorant. It's a type of ignorance that I'll never really graduate from, but this book is one of the few resources I've encountered that left me just a little more enlightened about what it means to live with or without privilege. 
 I promise you - this book offers a fresh and honest perspective that our empty public media discussions of race and stereotypes deprive us of. It will both reinforce and challenge your world view....and yes, it will make you laugh. Trevor is heartfelt and honest - and I am genuinely inspired to turn back to the Daily Show and support him. I know now that Jon Stewart picked Trevor Noah because he was a man with a gift for bringing people together. I can't wait to see Trevor grow into his role and let down the barrier of humor like he does in this book. When he does, he will inspire people. (P.S. Listen to the audiobook narrated by Trevor Noah - his emotion and fluency in multiple languages will keep you connected to his story).","Mon Jan 02 05:56:31 -0800 2017","Fri Jun 02 05:00:23 -0700 2017","Tue Jan 17 00:00:00 -0800 2017","Mon Jan 02 00:00:00 -0800 2017",1,0,""
"1320175","0ae5e8befe1711844fb7bb8cfa56fe8c",29780253,"60d3789a47793184d2eacac6ec457b62",5,"This is by far one of the best books I've read this year. Trevor Noah has always been one of my favorite comedians, and his touching, hilarious stories of his childhood reinforced my fangirl love for him. Thank you, Trevor, for sharing your wonderful stories. I can't wait for more!","Mon Aug 28 14:36:56 -0700 2017","Mon Aug 28 14:39:06 -0700 2017","Mon Aug 28 14:39:06 -0700 2017","Mon Aug 21 00:00:00 -0700 2017",0,0,""
"1321367","f68bc58073915fb9651272cc79f58f43",29780253,"aaf011d07c04cead5b05a32756111d87",5,"An amazing book. I've learned so much about South African culture, as well as history, from Trevor Noah's eloquent words. This is more of an emotional reaction to a book for me, rather than an intellectual one. But it's difficult not to feel emotional about Born A Crime, especially while reading, ""My Mother's Life."" More later.","Fri Jan 27 08:43:59 -0800 2017","Tue Jan 31 22:33:04 -0800 2017","Tue Jan 31 00:00:00 -0800 2017","Fri Jan 27 00:00:00 -0800 2017",0,0,""
"1323506","b9743c86590ca9e43b43d65da56e145a",29780253,"5dbfb6a4574c83f25f231812a977e7af",5,"This book is as good as Trevor's show and stand up comedy. After reading this book you will understand how tough everyone's life is but we can all make it through. Thanks for all these well written stories. I dont know we will get more books from him in the future but this is one of the best book i read in a while.","Sun Sep 24 07:41:42 -0700 2017","Sun Oct 01 06:04:26 -0700 2017","Sun Oct 01 06:04:26 -0700 2017","Sun Sep 24 07:41:42 -0700 2017",0,0,""
"1323968","37d8353490e210e2b3766336be99ebd4",29780253,"1e0fb8bbfcd29030ad785f0a61524fbc",5,"First line: ""The genius of apartheid was convincing people who were the overwhelming majority to turn on each other."" 
 This book is brilliant. I couldn't tell you the last time I read a non-fiction book. In fact, you could say I'm extremely wary of them because they might be too wordy, or too boring, or too confusing, or any other number of excuses. This book was anything but that. Trevor Noah is a mastermind at retelling his life story while interweaving bits of history and humour into an otherwise bleak childhood. He writes as if he were sitting down and having a conversation with you, and I never felt overwhelmed, despite his story having absurd amounts of racism, abuse, poverty, and violence. I'm thankful he is so adept at balancing the darkness with funny anecdotes and witty remarks. 
 Despite knowing barely anything about Trevor Noah, other than he's a comedian and now hosts The Daily Show, I now have a tremendous amount of respect for the man. I'm grateful for his story and new knowledge I have about South Africa that I sadly might not have had I not read this book. His story is going to stick with me for a long time and I feel sorry for any memoirs I read after this, because this was amazing.","Sat Feb 04 09:24:48 -0800 2017","Fri Jul 21 20:08:19 -0700 2017","Sat Feb 11 18:57:34 -0800 2017","Sat Feb 11 08:33:36 -0800 2017",2,0,"False"
"1324754","2d483e3749f5e6dd171195ff266df654",29780253,"cb4ff7c49760a7fbeb72cf6e90b6506d",4,"A thoroughly enjoyable and often funny account of life during and just after the apartheid regime in South Africa by a comedian that has taken America by storm over the last few years, especially after filling the seat on The Daily Show. How much is embellished is hard to say, but I had a sense that he was telling mostly the truth, with a comical bend. Still, we are talking about a horrific system and also life in poverty and discrimination. No doubt some readers will know next to nothing about this side of South Africa, which only strengthens the need for works that recall and explain the system to future generations, even if done with humor.","Thu Jan 26 05:57:00 -0800 2017","Fri Jun 23 09:59:23 -0700 2017","Thu Jun 22 00:00:00 -0700 2017","Wed Jun 14 00:00:00 -0700 2017",1,0,""
"1326197","34d2ddc2de7e0d903c6ae66d3c4ce08b",29780253,"370198452d4d8a4af6bdec13c5881396",5,"I could hear Trevor Noah's as I read this book. It was funny and thought-provoking. I also learned quite a bit about apartheid.","Wed Dec 21 15:33:29 -0800 2016","Fri Feb 24 07:40:29 -0800 2017","Fri Feb 24 07:40:29 -0800 2017","Thu Feb 16 00:00:00 -0800 2017",0,0,""
"1327493","7ddb7cd66031a983e696cd0627d80a21",29780253,"95b71e56c0ebe55cc50f27a99e66ab25",5,"An eye-opening look at what childhood was like in apartheid and post-apartheid South Africa. Highly recommend.","Wed Mar 01 00:51:09 -0800 2017","Sun Mar 05 22:00:33 -0800 2017","Sun Mar 05 21:59:47 -0800 2017","Wed Mar 01 00:51:10 -0800 2017",1,0,""
